-2.369109363266448387e-01,-4.831147718586574769e-01,4.660277116477462567e-02,-1.625978618336717529e-01,-1.494824544016437606e-02,-4.792143002864422963e-01,-2.152351571144900388e-01,-3.884620199328222556e-01,1.355339541619642318e-01,4.057927346543618308e-01,-8.245705097655442462e-02,-2.546870567050022460e-01,-1.104761858354480486e-01,1.407384494726069413e-01,4.902088058906062251e-02,-2.300650986341262749e-01,-1.704927565902564224e-01,-4.974872176892404241e-01,4.518079777261625463e-01,-5.520948637147293780e-02,3.180924149647815780e-01,4.251142898583893937e-01,-4.075754601843779579e-01,3.605283989629457508e-01,-4.517633421442005526e-01,4.385225202676140688e-01,-2.807767908989571293e-01,1.901325547517711545e-01,2.749788290893779852e-01,-1.649653750030599664e-02,3.552818727018369760e-02,1.496443175681573257e-01,-3.101288861002097219e-01,-2.951435079009994134e-01,-3.942201724805669549e-01,3.707212521476969114e-01,2.679557744199771996e-01,-2.971358304347574419e-01,-4.067276136870118242e-01,-3.131461288375154695e-01,-9.437419093207954912e-02,2.750878731658351617e-01,3.964692824459281617e-01,8.619627137335494904e-02,4.021017815603719070e-01,1.838092596433879011e-01,3.375002183422345370e-01,4.401373575623797052e-01,-2.311162403188189440e-01,2.338509352045157197e-01,-3.663650233907730369e-01,-1.582853031956369394e-01,-6.043014538996915874e-02,-3.432149953729388692e-01,-2.139451114539047127e-01,-1.693480959035723599e-01,-3.111536095907211363e-01,-4.930435067678167194e-01,-3.079749945754709506e-01,4.545580144011585055e-02,1.791161414161358545e-01,3.799859018214862827e-01,-2.034535139693927075e-01,-4.192358600414520797e-01,-8.284574149869639026e-02,-2.843523725018278769e-01,-1.894063361372954057e-01,9.520242800827205532e-02,3.479155022742741465e-02,3.794655878627474221e-01,-1.650146823863223311e-01,1.693442200585963953e-01,-1.205317372719471036e-01,2.992881509305064247e-01,2.574953934431084557e-01,1.079985614095094748e-01,-2.275699310199743586e-01,2.021509155759464438e-01,3.256782293086200042e-01,-2.800654706425562690e-01,4.626415471912664890e-01,-1.457915287512168145e-02,4.050276036509953270e-01,-2.493265954182893873e-01,2.714338281624872895e-02,2.278584534141336881e-02,-4.663011221554205221e-01,9.121560244025261888e-02,2.501220100558604331e-01,-1.158742973369474294e-01,-1.585189486916549484e-01,-1.041555498538959679e-02,6.707371936017492153e-02,3.885958694263125235e-02,1.633982331447004777e-01,-4.944854556687230396e-01,4.861864066903587300e-03,2.849683736398600509e-01,-1.952437336106156440e-01,-3.759171596126108517e-01
4.716129172430293393e-01,3.482364933477286595e-01,-8.499339521837656619e-02,4.801433135345183345e-01,4.842328414442184092e-01,-4.230561328016341216e-01,-1.189019184110891025e-01,8.702621766262763625e-02,8.232928295632313542e-02,1.562490299455848719e-01,5.471024550607439529e-03,-3.337534380073032825e-01,8.061591380698418519e-02,-4.819609835835102496e-01,-3.188762114705320228e-01,-8.039023826297242437e-02,1.970070815241187212e-01,-4.092742621286884486e-01,4.123771083655328740e-01,9.186743955518950067e-02,2.823105429587492443e-01,2.256210657225232730e-02,1.036064513789236585e-01,2.393998949813804789e-01,-3.720584868523301170e-01,1.393361038720090095e-01,-1.823719459643998730e-01,-3.467981098015906483e-01,6.490314939814356698e-02,-4.491972530531541663e-01,-7.743948610499085117e-02,-1.807347065778508455e-01,4.555862285231583320e-01,3.210565134990331915e-01,-4.464748605343432653e-01,-4.086049691452022792e-01,4.550888634114639286e-01,-2.691250278008936458e-01,-7.940264405295827110e-02,-9.955259476047018108e-02,2.904458418179516332e-01,-1.030488973629046789e-01,4.368850074089776214e-01,2.475440673062516694e-01,-3.732111410784194616e-01,3.617678981306915453e-02,2.890691195472083752e-02,-2.062449058214272934e-01,7.149432613599948638e-02,-4.512956398523984003e-01,-1.166533813349889259e-01,1.606300704963136150e-01,3.503329468534029933e-01,-3.452236372733744618e-01,-3.150931109927317397e-01,-9.451652144327071792e-02,2.489095235089050506e-01,-1.295672222142003616e-01,-3.742858054369713194e-02,2.335100688424714965e-01,-4.468864729375306988e-01,3.213430544055650984e-02,4.490806632185421199e-01,-1.730941432985517725e-01,-1.161591731567466201e-01,2.435735331733488440e-01,-3.682379284621812854e-01,2.071542072356912234e-01,-3.564960322596433251e-02,3.079851308861050185e-01,2.587972467622356998e-02,-1.242192544100459983e-01,-3.599576503016773676e-01,4.048413825939247701e-01,3.165716101639621805e-01,-6.807390100911014930e-02,4.461764674984740608e-01,-7.745222245590543952e-02,-8.610585030616246804e-02,-1.441540973567190242e-01,-2.913074616321716936e-01,-6.734906289000675006e-02,-1.877717178926074926e-02,2.067280776049329472e-01,-6.766966851710409792e-02,-2.062992228019923102e-01,-2.778343264761371501e-01,-4.013349421480125745e-01,-7.272716594443173754e-02,2.639903909414906824e-01,1.180894330965294170e-01,-1.514271601937409173e-01,3.153331566404682373e-02,-1.615659972298890690e-01,2.771243532650627950e-01,6.798336471342758536e-02,-2.362193917620150074e-01,4.123626637993199617e-01,1.711828429022398401e-01,2.296700765105567088e-01
-1.811043486709547068e-01,-4.518847398068293053e-03,-2.871795949238199475e-01,5.970974813687579541e-03,-2.486570604722931899e-01,-3.566855676114466522e-01,-2.174980319219578240e-01,2.111284329156847273e-01,-2.816305683434103813e-01,4.614535618270103612e-01,-1.519460844435116531e-01,-3.066396096296799545e-01,3.468822932149147054e-01,-1.687655720570163664e-01,-1.744216752584456520e-01,-1.920863401640489077e-01,3.522372875213153343e-01,1.372644474009456772e-01,-1.011145467457628122e-01,-4.195469465160205358e-01,9.458816720135465594e-02,4.014281004657365148e-01,-4.926738513004776943e-01,3.105521893991894933e-01,2.052905554480575212e-01,-1.571875147799960404e-01,-7.420149132890674348e-02,3.759586203242696323e-01,-1.658389284347638881e-01,-2.527296186999677952e-01,7.112540612598483580e-02,-1.855583862971710296e-02,3.589520456422573558e-01,1.043291278222188145e-01,-9.746024015087562109e-02,-4.918181039099767116e-01,-4.677457277902538069e-01,4.517134708722677638e-01,-5.348578169912943103e-02,4.211727832266413118e-01,2.444099277129291314e-01,1.191284571026707262e-01,2.322571667029301734e-01,-4.649016028426049552e-01,1.659849670579819358e-01,-3.454768056791714947e-01,-4.832511847028073682e-01,-3.636308428454556596e-01,-1.848563985790397934e-01,-2.581962137290251258e-01,9.082927326471390561e-02,-4.337984336079728775e-01,-1.374642395102739778e-01,-1.595350470229082163e-01,-3.041628118382917467e-01,-3.800578543744076443e-01,-1.979025830383194240e-01,-1.568452348663442741e-01,-3.852267168737288916e-01,-1.058512454586253426e-01,-4.401956117636818266e-01,-2.276562191270626867e-01,-4.232715453614888101e-01,-4.083708394630625182e-02,-1.086664026477355272e-01,1.553160586101491880e-01,-2.779686489776047598e-01,-3.100077303551923569e-01,1.943779350021038743e-01,1.689349519975786862e-01,4.233251929293768701e-02,3.416553751398081484e-01,1.457950823695326470e-01,-4.514845757617569344e-02,-1.388105586121217705e-01,-4.637758016885266121e-01,-1.630688191592206682e-01,3.700961267574739422e-01,-2.733292683656319833e-01,4.192544449805960527e-01,-1.407100613306535575e-01,-1.350750467229281382e-01,-1.891594612456122260e-01,-2.168498326957439826e-01,-1.664644032552291542e-01,8.452338032117667765e-02,-3.177659440966026372e-01,1.136513330931331334e-01,3.567258930016856677e-01,-3.811839551650370028e-01,-2.179542824429225867e-01,-3.299583728941070104e-01,8.109447046381734747e-02,-1.028037057988057112e-01,-9.329012912536938096e-02,-6.977101049414058398e-02,-3.782292218203555656e-01,3.878176780052490225e-01,1.607977085127473282e-01,-5.130233009933493626e-02
-6.965988870048400727e-03,1.558193601333586198e-01,-3.890958988568538057e-01,1.387253457975946569e-01,1.232912348922130530e-01,4.512505459508001637e-01,-1.853473193937251740e-01,-2.946608642233655706e-01,3.022782404540695911e-01,-3.341004804575705700e-01,-4.428698295433409760e-01,3.612658480175681142e-01,1.662817826392135601e-01,-1.443020589114083485e-01,3.285129016376874267e-01,-6.220824089677801094e-02,-2.429157453738353123e-01,-4.928238451104115514e-01,1.160800511761586051e-01,4.395858506966068280e-01,1.296521327178586924e-01,-1.077266653464913349e-01,1.087751211851020194e-01,-2.293446680253814485e-01,-4.352860635098642073e-01,-6.958939300839794839e-03,1.900797040674135907e-01,3.551493768550014751e-01,2.776169677658171242e-01,2.895640879993400807e-01,4.725535308172279514e-01,-4.961641683297379757e-02,2.189637943648787832e-01,-4.563711224103762509e-01,-3.575360705886675428e-01,2.368950923540691367e-02,2.770418845519361239e-01,4.162323677409111022e-01,2.544145555457192343e-01,4.236383232792442222e-01,3.616394802659839147e-02,-2.431153862683796962e-01,-3.343808306874082037e-01,-4.689371378663328427e-01,-6.351282469639474293e-02,-3.904133926163236845e-01,3.820152521353977759e-01,2.243603590718998841e-01,-4.585870090642376606e-01,-3.789162339366132226e-01,-2.633293811034782550e-01,-3.390973763194494728e-01,9.006150274028612568e-02,-4.487037909119094836e-01,4.853635828812283837e-01,-1.574098645972330512e-01,6.628828387954743828e-02,4.739761385898078050e-02,-3.772098549784282939e-01,4.994619983267245544e-02,2.880814427811985157e-01,-2.438803235748319143e-01,4.777936103888158481e-01,3.109817162896054699e-01,4.486052692747913850e-01,-2.378563582305300850e-01,2.211101860739435043e-01,-1.567366935500265068e-01,-6.196643010862212808e-02,4.259249270696864320e-01,-2.128433835491955195e-01,7.666204519628350145e-02,-3.521955136575093404e-01,-3.296743628290424999e-01,3.897409726595369994e-01,2.677766773917378273e-02,2.456725203212071218e-01,-3.541670525832577576e-01,-3.088493641026640590e-01,6.124628311524049629e-03,-9.288286381876764697e-02,-3.588584811769024441e-02,-4.940219457903739508e-01,-3.412557746516529100e-01,4.500145246368424390e-01,-2.069798586213393854e-01,3.444652978339922678e-01,-2.738917260490715266e-01,-9.000227913994263140e-02,-1.175679101479173427e-01,-1.264362520453322647e-01,4.195536188610829997e-01,-4.363122830687422571e-01,4.936512597502584754e-02,-3.519271330336746217e-01,1.268545706684434116e-01,4.896432901750766842e-01,-3.815205201174093341e-01,3.213350188417837261e-01,1.979546488925970626e-01
4.332137932841625405e-01,-1.105261415258502744e-01,-1.513023190275279983e-01,-1.487466263834071878e-01,-8.492176963228292852e-02,-2.815121550962833563e-01,-1.664768124611403222e-01,-2.824549287310696988e-01,-1.337053637444992615e-01,-3.553111145080251054e-01,-1.888530853962635536e-01,4.688089240501687183e-01,-4.317890310517455976e-01,-1.790401703702659830e-01,3.746833734994123866e-01,5.656895199801159624e-02,-3.056759782061282404e-01,4.375620127180885888e-01,-2.309003308709354219e-01,3.439542853947754608e-01,4.635661146543175182e-01,-1.581745170813408929e-01,-2.218243020600139115e-01,-1.922294848250111210e-01,2.178710492941716703e-01,-3.338518405885231299e-01,1.007717741976585923e-01,-2.373528364820632897e-01,-6.918450452144775387e-02,-4.608858113331397721e-01,3.637471410568937635e-02,2.423307506255054644e-01,4.051590104168264483e-01,-2.042426844558686838e-01,-1.763024800855261809e-01,4.245467690497877200e-01,-1.780456344009629932e-01,-1.033694825485981239e-01,2.233621664722953426e-01,-4.686956027532857005e-01,-2.796756608294235225e-01,7.869718725743601873e-02,-3.986616201039411278e-01,1.776117899746270101e-01,1.859059882417828380e-01,1.078537337679724706e-01,4.860367300747049368e-01,1.100036688673622365e-01,2.884061498644584498e-01,4.901787030970421455e-01,-3.236277510034973881e-01,3.613544737139779972e-01,4.267344940687335386e-01,3.531241813655766615e-01,2.971429027186579530e-01,-2.020791443206535476e-01,-3.615442704518009309e-01,1.635865523647358488e-01,-2.799831334801768934e-01,1.353366354637700608e-01,-8.556256000571083042e-02,7.211483228299608861e-02,3.104317121104103183e-01,-2.866000569737844339e-01,-2.719727413710648634e-01,-2.873536606276938521e-01,-2.448687610744436638e-01,-2.596061122254677000e-01,3.548380622159826858e-01,4.467691602914635185e-01,1.719846584632962472e-01,3.196457345272184503e-01,4.723383829310283666e-01,-2.408636396180988681e-01,4.093711875464131067e-01,1.649245276719121245e-01,2.856146761189303218e-01,1.082597018592531546e-01,-3.719604862346022056e-01,4.857049375801968383e-01,1.134205888633036396e-01,-2.912549320860816637e-01,-1.891075016840256806e-01,-1.629076741791180005e-01,4.516745176290630770e-01,-1.107873836982687932e-01,-5.347420798261315333e-02,1.544532823083637485e-01,3.406590208394477681e-02,-3.171383626027263203e-01,4.574547676379069339e-01,-2.297033201366935895e-01,-1.920712079714644860e-01,8.839166732240733015e-02,-1.837797866243217060e-01,1.941845275615161626e-01,3.038493980185572596e-01,-4.166717956920177324e-01,-4.822683332521037203e-01,1.705959453046942409e-01
-1.572571798011390687e-02,4.049702828196588555e-02,-4.936304038540836325e-01,8.679470943808842431e-02,4.196760079317629621e-02,1.169206781188171229e-01,2.861070488035079018e-01,1.222646790349061208e-01,4.829647225378114195e-01,-2.114638810140315739e-01,-2.818686194686617075e-01,-3.752914302798221469e-01,-7.898884986839194156e-02,9.106641104270885023e-02,-3.592086525634500260e-01,2.136382867780026729e-01,-3.989041362879856001e-01,2.647708284422976011e-01,9.789592771852761999e-02,-2.158711180051777756e-01,1.911286590154126497e-01,3.168025516266395059e-01,-2.182205890179338414e-01,-7.571345900888148961e-02,3.864246216234132891e-01,4.727991469217868170e-01,3.205395746505024235e-01,1.206087916518349124e-01,3.907773480653100595e-01,4.112547899942097240e-01,-2.672969208973521305e-01,-3.076694058518184560e-01,-1.642152190314816185e-02,-2.463801386031021501e-01,4.660209563853598969e-01,1.217539408368635279e-01,1.614522138379091976e-01,1.681901223262093348e-01,-4.289446408477176620e-01,-3.173576096553084591e-01,-9.822310400213329906e-02,-3.693005414636110206e-01,-2.229036494128040502e-01,6.077370003275617272e-02,-9.064486017801165474e-02,3.358067781274874930e-01,-4.881388302214357822e-01,1.165562554297303599e-01,-2.201887046754138488e-01,-4.101188412145758688e-01,4.225022786276380060e-01,-1.063617492924222585e-01,-5.939303689068253789e-03,-4.458688049021161115e-01,-3.290887706305016813e-01,-2.720972770508875982e-01,2.147032000788897665e-01,-3.132145364943084154e-02,3.515968122778658778e-01,4.674925155534844778e-01,-2.028555318762463866e-01,2.667304656258702167e-01,2.780493989367290864e-01,-2.654818213720030462e-01,-4.425412545067959336e-01,-2.940233061623843680e-01,2.768882044178930801e-01,-3.079479134954077324e-01,4.962528265785731696e-01,4.273774568776448346e-01,-3.186542414699466974e-02,4.951691023630518940e-01,-2.804518673310716359e-01,1.026189635160958957e-01,-1.714618122117882448e-01,-3.272520541904446745e-01,1.344333723622981314e-01,-2.542382152717925781e-02,4.393530195808501571e-01,4.407952467561377929e-01,4.868720123264560495e-01,-1.913018955046947855e-01,-1.573213801914767895e-01,-4.844725386678205847e-02,1.355792803815837333e-01,-2.497012980912268754e-01,3.406026206155617908e-01,6.830544407456717870e-02,-2.902699452865272756e-01,3.518093861510870335e-01,-5.001815551381461056e-02,-2.597801535839573406e-01,-2.979721629618107270e-01,-2.930134655982974401e-02,3.809140812841912416e-01,-1.777809634515299386e-01,-9.065352521984326728e-02,1.780218030824132214e-01,4.765439685017763827e-01,2.681323992733035677e-01
4.882665664694725294e-01,-5.648640451466824253e-02,-1.924373427305302586e-01,4.451152854693800620e-01,-1.581919684023403994e-01,3.823692247462071592e-01,5.240311216434923036e-02,-1.206907640833723150e-01,-3.681400528692835294e-02,-9.613028809048318468e-02,-4.120372325306441708e-01,-2.872683583159729714e-03,2.132092477409263109e-01,4.056804704845273779e-01,-2.186191161670540950e-01,-2.978765165995946873e-01,-4.172505713380648684e-01,4.987257968342095893e-01,4.672919211782212701e-01,-2.858376208095799731e-01,2.604167486506112628e-01,2.238577908242789238e-01,-3.555428135204492524e-01,1.249492220885565219e-01,2.307035257571843356e-02,4.071968808255056471e-01,-3.229425247046243674e-01,-1.492013837387506925e-03,1.512907856573035836e-01,-3.889343546404238072e-01,9.935300714544714751e-02,-2.380708822935956315e-01,-1.796939706386189162e-01,2.732267139693675961e-01,-2.174382012024674848e-01,-2.544128135470623553e-01,-4.137341718812244107e-01,-3.940175902787178552e-01,-1.478052576744058877e-01,-5.481049700155005144e-02,-4.034804747659567203e-01,4.541336110124326586e-01,4.342149617864541344e-01,3.212453794670283580e-01,-1.410764166832183530e-01,-3.849424893715247542e-02,3.127994202703698878e-01,9.890916943345284817e-02,7.270261243255304873e-02,1.027857166237643449e-01,3.130390769053411626e-01,-2.905140675690343066e-02,-6.696623340063667662e-02,4.032887473048115679e-01,4.197868962007718086e-01,-4.851802269227063480e-01,2.680977959937003163e-01,-4.378514972963021279e-01,-1.811804151883830150e-01,2.251233944142901899e-01,1.240477183048662724e-01,-4.360391991892712538e-01,1.751437807290597837e-01,4.333173675641719402e-01,-4.276730563796634632e-01,-2.817203302079640537e-01,-4.490289283813941879e-01,-1.333809684273544738e-01,-2.092295865126270193e-02,2.739430815793398866e-01,-4.127323076517716016e-01,-5.466726870272520244e-02,-5.908802342463637114e-02,-1.529215602115532313e-01,-3.968894566598338836e-01,1.700533734155513788e-01,-1.833458991639591584e-01,-3.532545474557137188e-01,3.020259461545471424e-02,4.046811191656148887e-01,1.022520666111108589e-01,-2.586888186214300056e-01,1.418849306613534367e-01,-3.237428170983959186e-01,1.825293892663214512e-01,1.086835748573925509e-01,-4.715919757568355353e-01,1.070176278296590677e-01,-4.019419518167431926e-01,-4.035587838331837762e-01,-3.499656012093675939e-01,1.881110133620262914e-01,1.654251266302497747e-02,1.562244762846141111e-01,-1.136332154534822614e-01,3.442580910049427567e-01,-3.758687663579911575e-01,-3.998946978547474052e-01,-1.942971451211249478e-01,-1.838779093038334089e-02
-1.115826796702156232e-01,-1.720563972181605727e-01,-2.817499453724989777e-01,-1.216184732376093258e-01,-1.982386331536165613e-01,4.704576613097032345e-01,-1.712828289941403792e-01,3.072864588017538701e-01,7.934846570305764679e-02,-2.864470104144636320e-01,-3.258688980329483842e-01,-3.927744799089447625e-01,2.277578099526934574e-01,2.215338522252253695e-01,1.482358483039296626e-01,-2.769468324079746857e-01,1.196029938137962434e-01,-3.984123269172701320e-02,-4.995592119741758541e-01,6.647105137578646072e-02,4.497176957803740160e-01,-4.680379543318996527e-01,-2.940822306497823391e-01,3.395677884398806690e-01,-1.870200435383287951e-01,2.935159892986921593e-01,-5.843740383156281748e-02,8.540611025353284091e-02,-2.734593986858403492e-01,-2.035888463382026226e-01,2.295987406742340253e-01,-1.974415742461048673e-01,-4.945409470033952370e-01,-2.614364596571256971e-01,-2.850107229820454391e-01,4.263819850467573946e-01,1.887077476087135608e-01,-2.758796433444771212e-01,2.135200481404463391e-01,1.354348011547962249e-01,-2.026001693908491275e-01,-1.240484950780109674e-01,-1.633270453894091201e-01,3.786767917089144397e-01,-4.158344686131123513e-01,-3.182264282484985607e-01,2.796030210901292445e-01,1.857402783077228836e-01,-3.542443839248543558e-02,7.615324702135983781e-02,1.666210104635308387e-01,-5.654806643662046994e-02,2.344400008157134785e-01,4.738668734848295871e-01,1.828482476348852748e-01,-4.215217243326119245e-02,4.717913750379639781e-01,3.854169745372008071e-01,2.059684577526075255e-01,-1.752701963191781731e-01,-3.707386776862764410e-01,9.784238388024246724e-02,4.488820296442509461e-01,-3.739790061500870566e-01,3.940722263346284615e-01,3.724631738011616733e-01,-1.606228973516922176e-01,-1.266199802567626875e-01,-1.166589713882881796e-02,6.030935606423659667e-02,1.811781946141945987e-01,4.589247014242138212e-01,-3.536806104326134514e-01,-2.767056748497782603e-01,1.424634514486052828e-01,4.745916445274553919e-01,8.489277584056975634e-02,-4.006157498870673850e-01,-5.722748773697594604e-02,-1.157651526291167965e-01,1.457450826679588252e-01,-1.674267702181134743e-01,-2.176766889828745111e-01,2.131918230137213044e-01,-3.865597645260737680e-01,-1.911316829898817016e-01,-9.951935144054124827e-02,1.690941238613415942e-01,4.422126831665158520e-01,-4.602649346236061811e-01,3.017248306946466174e-01,-1.587685285100161048e-01,4.150930063100466416e-01,7.633938166759535182e-02,1.506534360533088313e-01,-2.631850109345565958e-01,2.736735483087561205e-01,-2.029984081750253466e-01,-5.693465905086958490e-02,-3.249751168026315806e-01
-4.803490355716830695e-01,2.254418583965435152e-01,-2.405923111196782704e-01,-2.129924648435410628e-02,9.732749372461646509e-02,-6.705808786998490589e-02,-2.017743606595759909e-01,-3.911390429799551649e-01,5.832027179655285831e-02,2.930503166187137243e-02,4.346619320381132079e-01,-1.112350310996871317e-01,3.876091569581414653e-01,3.383591754936992047e-01,-3.886094942865776503e-01,-2.078707721052182045e-01,-1.599965110920957834e-01,-2.528311868818123864e-01,-1.757237016595558643e-01,1.074623161297991736e-01,-3.082643945277391273e-01,-3.153371555160523476e-01,-2.794871133010357056e-01,-1.128321836068714168e-01,-1.434084523641970810e-01,2.683191750416514809e-01,3.282596955566415842e-01,3.124582671698443725e-01,2.910689324782759213e-01,1.440623047521953914e-01,-2.725316123536631885e-01,-1.932641942214686770e-01,2.959945781414164978e-01,-3.812041628750897360e-01,-9.348012137228123297e-02,-8.822989523229674003e-02,-4.514048541827657690e-01,4.877435319979920303e-01,-2.117886400806091585e-01,1.369958237796885525e-01,-3.984886940129375166e-01,2.468986277784590566e-01,5.673834331062943548e-03,1.024717536717846267e-01,3.306208165683478528e-01,4.448693555717597725e-01,-9.875860301818473186e-02,4.703448078547296518e-01,-3.192304507739407438e-02,4.503459445204286427e-01,1.531914352339779350e-01,1.083579066363768995e-01,3.817308399738280622e-01,-1.398363073735349182e-01,4.680213029336246500e-01,-1.236181214716376431e-01,1.891602212651566362e-02,-4.084558726261776629e-01,1.350014075164632787e-01,-2.791798228678026295e-01,-2.549501355866417018e-01,1.798244765187902994e-01,1.843072625633298545e-01,3.471161237628176410e-01,-5.198768961754240969e-02,-3.820667220026960909e-01,-3.468362434585818832e-01,1.562431811721057828e-01,3.327851152347616193e-01,4.055637831801089943e-01,-4.024656747485598762e-01,-3.910341607145486620e-01,-3.772197476023378959e-01,8.541459698916853416e-02,5.803674078365661515e-02,2.698156032579602792e-01,9.647488913444013381e-02,-1.129161212473057674e-01,-2.938118257282962276e-01,3.734201166216516432e-01,2.237511232448983201e-01,-1.954426991622060239e-02,-5.931377513303293103e-02,-1.519903751788345136e-01,-2.596902077245567542e-01,2.089590155582145004e-01,-1.037912160521005100e-01,-2.971513180142657529e-01,2.737699700727869168e-02,2.461921034040198686e-01,-2.980008371565701086e-02,-1.036573967760421322e-01,-3.226094129894532259e-01,4.815256374077401258e-01,-4.449033583359188748e-01,3.960392143084050520e-01,-3.417159320307294745e-01,1.687441222412022768e-02,3.996523576178849790e-01,2.527994490421930918e-01
3.488833860229958450e-01,1.421868335595415367e-01,4.674844675028029251e-01,4.888426446101430400e-01,-4.457558144889836038e-01,1.611412755251184770e-01,-2.983947308096476236e-01,4.210212596115654460e-01,-3.240692922491774652e-01,2.987249708051545882e-01,-4.381266108753981703e-01,4.601084012800852330e-01,-3.844225520866495494e-01,-1.683167279921007342e-01,4.114556668227740133e-01,-6.988651665765521770e-02,-2.059224126634072727e-01,2.891856968573369713e-01,2.186311340250635116e-02,1.578933391033572331e-01,3.422890821905693048e-01,-5.520433328810947504e-02,1.476166309068019933e-01,-6.858323761481766034e-03,-2.957204925741279133e-01,1.931415444398213443e-01,2.927734913595420041e-01,-3.419796162251872440e-01,-3.124567934301523131e-01,-1.641396724673332974e-01,-3.819257963693081237e-01,5.092763442481373914e-02,8.257162800031425665e-02,-4.183833148803259849e-01,2.263062040717755963e-01,-2.938341301143215789e-01,4.755838317735745502e-01,4.076797425853390111e-01,3.368700726594874295e-01,-3.128174309238428430e-01,2.711131417951810896e-01,-4.807102847325016581e-01,4.293606682374437877e-01,-2.222590549296081797e-01,-1.897062539029625849e-01,-4.062190956725946211e-01,-2.500197395621491792e-01,2.211556350042773733e-01,3.602585659261411388e-01,-2.885191364326329388e-01,-5.269434449687404598e-02,9.106688481018221371e-02,-1.818337435031200933e-01,-2.796988473932761066e-01,3.785854474345515808e-01,-4.962766335594260836e-01,4.141720751472449669e-01,3.852820796701191819e-01,-2.802886636780195229e-01,1.620475506340190996e-01,-6.266569256543119693e-03,2.691214084947262108e-01,1.285853534010428234e-01,-3.529086522920825697e-01,-3.097666657548148184e-02,-2.065149970751444242e-01,2.105660833790570230e-01,4.348240146274066076e-01,2.392935233882093060e-01,-2.802885085969746282e-01,-5.173951930316755821e-02,-1.185683339508081247e-01,1.942607866162024965e-01,-2.090155725804183628e-01,-4.247172533975118736e-01,1.185849564250153199e-01,-1.957089195244746671e-01,-1.406559324224728735e-01,4.262582170727043929e-01,5.923965184041790621e-02,7.016773698108658142e-02,-4.411686374484869999e-01,-3.691482541478228185e-01,-3.806630642601068759e-01,1.682232054511886288e-01,3.345855563334543259e-01,3.553327662909797624e-01,-2.371868651603437073e-01,-1.298611855432453277e-01,1.714455106430131659e-01,2.764209082617729019e-01,3.191875607654424130e-01,-4.018019980144509340e-01,-1.484466289400665495e-02,1.067301599699576053e-01,-4.463444132180405255e-01,-4.975620758176411140e-01,-2.386879131804696685e-01,-8.151604441103599274e-02,4.896370364063715730e-01
